Format Version,1.23,Take Name,Take 2020-09-28 10.54.41 AM_004,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-28 11.15.18.105 AM,Total Frames in Take,1030,Total Exported Frames,1030,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
510,2.040000,0.000067,0.000019,1.333276
511,2.044000,0.000067,0.000023,1.333279
512,2.048000,0.000072,0.000030,1.333280
513,2.052000,0.000095,0.000051,1.333286
514,2.056000,0.000103,0.000063,1.333298
515,2.060000,0.000087,0.000059,1.333295
516,2.064000,0.000062,0.000040,1.333283
517,2.068000,0.000076,0.000061,1.333286
518,2.072000,0.000093,0.000077,1.333289
519,2.076000,0.000086,0.000048,1.333301
520,2.080000,0.000081,0.000048,1.333287
521,2.084000,0.000079,0.000041,1.333282
522,2.088000,0.000069,0.000034,1.333291
523,2.092000,0.000102,0.000076,1.333289
524,2.096000,0.000075,0.000059,1.333291
525,2.100000,0.000074,0.000046,1.333281
526,2.104000,0.000096,0.000074,1.333290
527,2.108000,0.000096,0.000065,1.333299
528,2.112000,0.000070,0.000063,1.333288
529,2.116000,0.000084,0.000056,1.333291
530,2.120000,0.000064,0.000036,1.333299
531,2.124000,0.000072,0.000024,1.333291
532,2.128000,0.000054,0.000032,1.333274
533,2.132000,0.000076,0.000034,1.333290
534,2.136000,0.000067,0.000029,1.333299
535,2.140000,0.000066,0.000019,1.333277
536,2.144000,0.000083,0.000047,1.333293
537,2.148000,0.000079,0.000035,1.333298
538,2.152000,0.000098,0.000070,1.333296
539,2.156000,0.000066,0.000055,1.333290
540,2.160000,0.000097,0.000085,1.333303
541,2.164000,0.000099,0.000063,1.333293
542,2.168000,0.000090,0.000066,1.333295
543,2.172000,0.000088,0.000085,1.333306
544,2.176000,0.000115,0.000096,1.333297
545,2.180000,0.000100,0.000092,1.333302
546,2.184000,0.000106,0.000075,1.333296
547,2.188000,0.000034,0.000012,1.333287
548,2.192000,0.000069,0.000036,1.333270
549,2.196000,0.000022,-0.000013,1.333264
550,2.200000,0.000057,0.000004,1.333289
551,2.204000,0.000031,-0.000016,1.333275
552,2.208000,0.000037,0.000017,1.333307
553,2.212000,0.000080,0.000044,1.333292
554,2.216000,0.000080,0.000054,1.333289
555,2.220000,0.000086,0.000085,1.333308
556,2.224000,0.000078,0.000088,1.333303
557,2.228000,0.000080,0.000081,1.333304
558,2.232000,0.000121,0.000096,1.333307
559,2.236000,0.000075,0.000069,1.333287
560,2.240000,0.000071,0.000059,1.333284
561,2.244000,0.000072,0.000051,1.333295
562,2.248000,0.000088,0.000071,1.333281
563,2.252000,0.000072,0.000041,1.333289
564,2.256000,0.000054,0.000035,1.333284
565,2.260000,0.000041,0.000020,1.333287
566,2.264000,0.000066,0.000033,1.333274
567,2.268000,0.000073,0.000043,1.333283
568,2.272000,0.000060,0.000043,1.333280
569,2.276000,0.000050,0.000021,1.333291
570,2.280000,0.000074,0.000042,1.333278
571,2.284000,0.000074,0.000041,1.333291
572,2.288000,0.000064,0.000044,1.333284
573,2.292000,0.000076,0.000064,1.333291
574,2.296000,0.000081,0.000078,1.333303
575,2.300000,0.000117,0.000094,1.333290
576,2.304000,0.000111,0.000103,1.333315
577,2.308000,0.000086,0.000062,1.333281
578,2.312000,0.000072,0.000055,1.333289
579,2.316000,0.000042,0.000022,1.333300
580,2.320000,0.000054,0.000015,1.333271
581,2.324000,0.000024,-0.000001,1.333284
582,2.328000,0.000075,0.000048,1.333287
583,2.332000,0.000040,-0.000000,1.333284
584,2.336000,0.000062,0.000036,1.333287
585,2.340000,0.000073,0.000078,1.333293
586,2.344000,0.000075,0.000060,1.333287
587,2.348000,0.000091,0.000072,1.333289
588,2.352000,0.000104,0.000095,1.333297
589,2.356000,0.000079,0.000075,1.333302
590,2.360000,0.000095,0.000087,1.333301
591,2.364000,0.000068,0.000061,1.333292
592,2.368000,0.000083,0.000060,1.333283
593,2.372000,0.000045,0.000021,1.333283
594,2.376000,0.000091,0.000066,1.333287
595,2.380000,0.000035,0.000027,1.333284
596,2.384000,0.000064,0.000050,1.333285
597,2.388000,0.000045,0.000035,1.333291
598,2.392000,0.000069,0.000051,1.333295
599,2.396000,0.000056,0.000026,1.333293
600,2.400000,0.000054,0.000037,1.333279
601,2.404000,0.000053,0.000020,1.333289
602,2.408000,0.000071,0.000057,1.333300
603,2.412000,0.000096,0.000083,1.333288
604,2.416000,0.000076,0.000062,1.333299
605,2.420000,0.000085,0.000068,1.333303
606,2.424000,0.000098,0.000086,1.333305
607,2.428000,0.000042,0.000059,1.333304
608,2.432000,0.000097,0.000101,1.333298
609,2.436000,0.000094,0.000071,1.333295
610,2.440000,0.000065,0.000051,1.333297
611,2.444000,0.000021,0.000005,1.333270
612,2.448000,0.000066,0.000019,1.333278
613,2.452000,0.000046,0.000017,1.333284
614,2.456000,0.000065,0.000038,1.333287
615,2.460000,0.000054,0.000039,1.333276
616,2.464000,0.000066,0.000061,1.333285
617,2.468000,0.000041,0.000045,1.333299
618,2.472000,0.000077,0.000070,1.333304
619,2.476000,0.000067,0.000072,1.333297
620,2.480000,0.000055,0.000044,1.333292
621,2.484000,0.000061,0.000052,1.333293
622,2.488000,0.000093,0.000081,1.333276
623,2.492000,0.000065,0.000063,1.333268
624,2.496000,0.000057,0.000050,1.333278
625,2.500000,0.000092,0.000073,1.333287
626,2.504000,0.000064,0.000046,1.333278
627,2.508000,0.000048,0.000019,1.333298
628,2.512000,0.000037,0.000022,1.333264
629,2.516000,0.000041,0.000010,1.333279
630,2.520000,0.000047,0.000039,1.333274
631,2.524000,0.000069,0.000065,1.333274
632,2.528000,0.000069,0.000062,1.333280
633,2.532000,0.000079,0.000057,1.333286
634,2.536000,0.000070,0.000046,1.333271
635,2.540000,0.000079,0.000063,1.333266
636,2.544000,0.000033,0.000024,1.333268
637,2.548000,0.000092,0.000081,1.333291
638,2.552000,0.000055,0.000047,1.333260
639,2.556000,0.000086,0.000072,1.333273
640,2.560000,0.000064,0.000031,1.333259
641,2.564000,0.000076,0.000050,1.333263
642,2.568000,0.000037,0.000024,1.333271
643,2.572000,0.000063,0.000033,1.333270
644,2.576000,0.000050,0.000043,1.333267
645,2.580000,0.000085,0.000072,1.333287
646,2.584000,0.000050,0.000047,1.333282
647,2.588000,0.000079,0.000059,1.333267
648,2.592000,0.000055,0.000044,1.333289
649,2.596000,0.000103,0.000080,1.333256
650,2.600000,0.000107,0.000084,1.333270
651,2.604000,0.000095,0.000065,1.333273
652,2.608000,0.000095,0.000070,1.333279
653,2.612000,0.000080,0.000047,1.333272
654,2.616000,0.000065,0.000056,1.333267
655,2.620000,0.000099,0.000070,1.333268
656,2.624000,0.000070,0.000039,1.333278
657,2.628000,0.000069,0.000040,1.333275
658,2.632000,0.000057,0.000027,1.333266
659,2.636000,0.000071,0.000040,1.333282
660,2.640000,0.000083,0.000041,1.333266
661,2.644000,0.000062,0.000045,1.333272
662,2.648000,0.000069,0.000078,1.333273
663,2.652000,0.000080,0.000046,1.333274
664,2.656000,0.000083,0.000077,1.333286
665,2.660000,0.000093,0.000086,1.333284
666,2.664000,0.000101,0.000089,1.333286
667,2.668000,0.000091,0.000082,1.333276
668,2.672000,0.000090,0.000092,1.333277
669,2.676000,0.000065,0.000040,1.333273
670,2.680000,0.000075,0.000038,1.333280
671,2.684000,0.000053,0.000028,1.333268
672,2.688000,0.000064,0.000029,1.333279
673,2.692000,0.000049,0.000007,1.333283
674,2.696000,0.000062,0.000032,1.333293
675,2.700000,0.000096,0.000079,1.333293
676,2.704000,0.000091,0.000065,1.333299
677,2.708000,0.000050,0.000041,1.333288
678,2.712000,0.000092,0.000074,1.333290
679,2.716000,0.000087,0.000062,1.333289
680,2.720000,0.000101,0.000062,1.333287
681,2.724000,0.000053,0.000062,1.333288
682,2.728000,0.000079,0.000064,1.333266
683,2.732000,0.000094,0.000061,1.333283
684,2.736000,0.000109,0.000093,1.333300
685,2.740000,0.000113,0.000077,1.333269
686,2.744000,0.000103,0.000073,1.333287
687,2.748000,0.000077,0.000042,1.333284
688,2.752000,0.000062,0.000032,1.333280
689,2.756000,0.000088,0.000040,1.333264
690,2.760000,0.000058,0.000024,1.333280
691,2.764000,0.000059,0.000046,1.333272
692,2.768000,0.000083,0.000044,1.333278
693,2.772000,0.000126,0.000079,1.333296
694,2.776000,0.000116,0.000105,1.333283
695,2.780000,0.000107,0.000089,1.333282
696,2.784000,0.000125,0.000092,1.333292
697,2.788000,0.000123,0.000103,1.333302
698,2.792000,0.000088,0.000065,1.333281
699,2.796000,0.000128,0.000089,1.333295
700,2.800000,0.000076,0.000030,1.333292
701,2.804000,0.000111,0.000076,1.333284
702,2.808000,0.000072,0.000040,1.333287
703,2.812000,0.000067,0.000024,1.333298
704,2.816000,0.000100,0.000036,1.333282
705,2.820000,0.000079,0.000033,1.333301
706,2.824000,0.000091,0.000052,1.333289
707,2.828000,0.000120,0.000076,1.333300
708,2.832000,0.000097,0.000059,1.333292
709,2.836000,0.000088,0.000055,1.333279
710,2.840000,0.000139,0.000090,1.333290
711,2.844000,0.000149,0.000094,1.333296
712,2.848000,0.000115,0.000076,1.333298
713,2.852000,0.000141,0.000094,1.333309
714,2.856000,0.000109,0.000066,1.333293
715,2.860000,0.000124,0.000076,1.333321
716,2.864000,0.000119,0.000068,1.333301
717,2.868000,0.000100,0.000062,1.333292
718,2.872000,0.000103,0.000058,1.333299
719,2.876000,0.000116,0.000057,1.333289
720,2.880000,0.000088,0.000034,1.333289
721,2.884000,0.000091,0.000044,1.333299
722,2.888000,0.000074,0.000040,1.333305
723,2.892000,0.000117,0.000081,1.333299
724,2.896000,0.000110,0.000060,1.333291
725,2.900000,0.000088,0.000066,1.333298
726,2.904000,0.000127,0.000087,1.333294
727,2.908000,0.000126,0.000093,1.333284
728,2.912000,0.000123,0.000074,1.333305
729,2.916000,0.000117,0.000066,1.333293
730,2.920000,0.000119,0.000079,1.333294
731,2.924000,0.000120,0.000061,1.333284
732,2.928000,0.000108,0.000071,1.333310
733,2.932000,0.000112,0.000057,1.333282
734,2.936000,0.000097,0.000039,1.333296
735,2.940000,0.000102,0.000040,1.333288
736,2.944000,0.000074,0.000027,1.333291
737,2.948000,0.000122,0.000053,1.333299
738,2.952000,0.000084,0.000039,1.333290
739,2.956000,0.000115,0.000043,1.333288
740,2.960000,0.000075,0.000033,1.333283
741,2.964000,0.000117,0.000083,1.333292
742,2.968000,0.000123,0.000083,1.333293
743,2.972000,0.000100,0.000082,1.333305
744,2.976000,0.000141,0.000097,1.333304
745,2.980000,0.000091,0.000071,1.333280
746,2.984000,0.000117,0.000070,1.333294
747,2.988000,0.000100,0.000052,1.333294
748,2.992000,0.000125,0.000076,1.333292
749,2.996000,0.000079,0.000045,1.333292
750,3.000000,0.000078,0.000018,1.333284
751,3.004000,0.000095,0.000040,1.333277
752,3.008000,0.000102,0.000053,1.333283
753,3.012000,0.000095,0.000040,1.333300
754,3.016000,0.000102,0.000059,1.333300
755,3.020000,0.000112,0.000075,1.333296
756,3.024000,0.000117,0.000089,1.333278
757,3.028000,0.000112,0.000064,1.333291
758,3.032000,0.000107,0.000051,1.333296
759,3.036000,0.000107,0.000049,1.333290
760,3.040000,0.000086,0.000056,1.333278
761,3.044000,0.000078,0.000048,1.333289
762,3.048000,0.000068,0.000033,1.333300
763,3.052000,0.000091,0.000056,1.333293
764,3.056000,0.000126,0.000086,1.333296
765,3.060000,0.000098,0.000074,1.333299
766,3.064000,0.000091,0.000065,1.333288
767,3.068000,0.000079,0.000058,1.333286
768,3.072000,0.000076,0.000030,1.333282
769,3.076000,0.000078,0.000042,1.333274
770,3.080000,0.000063,0.000015,1.333293
771,3.084000,0.000079,0.000052,1.333270
772,3.088000,0.000098,0.000049,1.333292
773,3.092000,0.000097,0.000070,1.333288
774,3.096000,0.000114,0.000061,1.333299
775,3.100000,0.000097,0.000089,1.333310
776,3.104000,0.000115,0.000093,1.333309
777,3.108000,0.000102,0.000072,1.333285
778,3.112000,0.000115,0.000075,1.333302
779,3.116000,0.000100,0.000049,1.333296
780,3.120000,0.000108,0.000052,1.333271
781,3.124000,0.000090,0.000051,1.333292
782,3.128000,0.000073,0.000032,1.333304
783,3.132000,0.000083,0.000047,1.333294
784,3.136000,0.000125,0.000084,1.333288
785,3.140000,0.000115,0.000078,1.333289
786,3.144000,0.000123,0.000074,1.333294
787,3.148000,0.000106,0.000066,1.333294
788,3.152000,0.000095,0.000053,1.333299
789,3.156000,0.000090,0.000039,1.333286
790,3.160000,0.000094,0.000048,1.333299
791,3.164000,0.000108,0.000051,1.333297
792,3.168000,0.000055,0.000012,1.333290
793,3.172000,0.000093,0.000042,1.333295
794,3.176000,0.000094,0.000063,1.333291
795,3.180000,0.000112,0.000067,1.333311
796,3.184000,0.000113,0.000089,1.333307
797,3.188000,0.000138,0.000082,1.333308
798,3.192000,0.000121,0.000093,1.333295
799,3.196000,0.000095,0.000063,1.333299
800,3.200000,0.000100,0.000063,1.333299
801,3.204000,0.000087,0.000053,1.333293
802,3.208000,0.000086,0.000027,1.333295
803,3.212000,0.000084,0.000036,1.333294
804,3.216000,0.000069,0.000021,1.333284
805,3.220000,0.000056,0.000014,1.333283
806,3.224000,0.000084,0.000035,1.333304
807,3.228000,0.000100,0.000051,1.333304
808,3.232000,0.000111,0.000075,1.333308
809,3.236000,0.000067,0.000045,1.333291
810,3.240000,0.000119,0.000085,1.333292
811,3.244000,0.000111,0.000079,1.333294
812,3.248000,0.000111,0.000084,1.333310
813,3.252000,0.000116,0.000076,1.333298
814,3.256000,0.000111,0.000078,1.333311
815,3.260000,0.000123,0.000093,1.333304
816,3.264000,0.000111,0.000086,1.333291
817,3.268000,0.000161,0.000108,1.333297
818,3.272000,0.000092,0.000055,1.333300
819,3.276000,0.000110,0.000058,1.333306
820,3.280000,0.000089,0.000034,1.333298
821,3.284000,0.000113,0.000050,1.333304
822,3.288000,0.000109,0.000047,1.333299
823,3.292000,0.000120,0.000064,1.333301
824,3.296000,0.000102,0.000044,1.333298
825,3.300000,0.000141,0.000084,1.333315
826,3.304000,0.000093,0.000060,1.333311
827,3.308000,0.000129,0.000074,1.333290
828,3.312000,0.000100,0.000061,1.333293
829,3.316000,0.000130,0.000069,1.333290
830,3.320000,0.000118,0.000076,1.333323
831,3.324000,0.000143,0.000080,1.333310
832,3.328000,0.000144,0.000103,1.333315
833,3.332000,0.000128,0.000076,1.333310
834,3.336000,0.000132,0.000081,1.333294
835,3.340000,0.000110,0.000060,1.333313
836,3.344000,0.000123,0.000071,1.333299
837,3.348000,0.000114,0.000052,1.333297
838,3.352000,0.000090,0.000011,1.333283
839,3.356000,0.000110,0.000044,1.333287
840,3.360000,0.000099,0.000045,1.333299
841,3.364000,0.000109,0.000056,1.333307
842,3.368000,0.000147,0.000102,1.333295
843,3.372000,0.000167,0.000097,1.333318
844,3.376000,0.000139,0.000101,1.333306
845,3.380000,0.000139,0.000103,1.333298
846,3.384000,0.000141,0.000090,1.333303
847,3.388000,0.000138,0.000089,1.333304
848,3.392000,0.000128,0.000065,1.333298
849,3.396000,0.000093,0.000034,1.333300
850,3.400000,0.000081,0.000041,1.333305
851,3.404000,0.000113,0.000048,1.333294
852,3.408000,0.000117,0.000050,1.333293
853,3.412000,0.000098,0.000034,1.333299
854,3.416000,0.000112,0.000055,1.333277
855,3.420000,0.000102,0.000052,1.333297
856,3.424000,0.000123,0.000090,1.333304
857,3.428000,0.000094,0.000057,1.333287
858,3.432000,0.000109,0.000070,1.333289
859,3.436000,0.000122,0.000071,1.333291
860,3.440000,0.000106,0.000088,1.333293
861,3.444000,0.000108,0.000082,1.333305
862,3.448000,0.000091,0.000071,1.333280
863,3.452000,0.000110,0.000088,1.333307
864,3.456000,0.000109,0.000083,1.333283
865,3.460000,0.000109,0.000079,1.333312
866,3.464000,0.000105,0.000090,1.333285
867,3.468000,0.000081,0.000058,1.333300
868,3.472000,0.000096,0.000030,1.333296
869,3.476000,0.000102,0.000035,1.333291
870,3.480000,0.000056,0.000010,1.333280
871,3.484000,0.000060,0.000017,1.333292
872,3.488000,0.000102,0.000057,1.333298
873,3.492000,0.000081,0.000039,1.333292
874,3.496000,0.000100,0.000083,1.333305
875,3.500000,0.000097,0.000077,1.333301
876,3.504000,0.000101,0.000103,1.333296
877,3.508000,0.000101,0.000091,1.333299
878,3.512000,0.000106,0.000070,1.333301
879,3.516000,0.000100,0.000068,1.333315
880,3.520000,0.000071,0.000038,1.333286
881,3.524000,0.000099,0.000059,1.333299
882,3.528000,0.000061,0.000016,1.333281
883,3.532000,0.000074,0.000029,1.333290
884,3.536000,0.000066,0.000035,1.333285
885,3.540000,0.000065,0.000036,1.333301
886,3.544000,0.000117,0.000076,1.333290
887,3.548000,0.000110,0.000086,1.333302
888,3.552000,0.000070,0.000050,1.333293
889,3.556000,0.000097,0.000080,1.333296
890,3.560000,0.000067,0.000050,1.333284
891,3.564000,0.000078,0.000047,1.333280
892,3.568000,0.000074,0.000030,1.333283
893,3.572000,0.000104,0.000081,1.333300
894,3.576000,0.000101,0.000059,1.333288
895,3.580000,0.000102,0.000078,1.333291
896,3.584000,0.000105,0.000089,1.333306
897,3.588000,0.000092,0.000064,1.333292
898,3.592000,0.000073,0.000031,1.333302
899,3.596000,0.000102,0.000066,1.333286
900,3.600000,0.000069,0.000025,1.333308
901,3.604000,0.000067,0.000040,1.333288
902,3.608000,0.000060,0.000024,1.333279
903,3.612000,0.000066,0.000026,1.333307
904,3.616000,0.000092,0.000077,1.333290
905,3.620000,0.000068,0.000053,1.333287
906,3.624000,0.000086,0.000060,1.333300
907,3.628000,0.000103,0.000103,1.333298
908,3.632000,0.000102,0.000087,1.333301
909,3.636000,0.000122,0.000090,1.333319
910,3.640000,0.000083,0.000076,1.333300
911,3.644000,0.000068,0.000053,1.333297
912,3.648000,0.000079,0.000032,1.333286
913,3.652000,0.000094,0.000062,1.333311
914,3.656000,0.000082,0.000040,1.333295
915,3.660000,0.000118,0.000081,1.333297
916,3.664000,0.000086,0.000037,1.333299
917,3.668000,0.000094,0.000043,1.333299
918,3.672000,0.000101,0.000072,1.333317
919,3.676000,0.000065,0.000045,1.333297
920,3.680000,0.000058,0.000036,1.333306
921,3.684000,0.000111,0.000070,1.333305
922,3.688000,0.000100,0.000074,1.333304
923,3.692000,0.000089,0.000081,1.333310
924,3.696000,0.000099,0.000093,1.333298
925,3.700000,0.000115,0.000092,1.333294
926,3.704000,0.000100,0.000085,1.333309
927,3.708000,0.000096,0.000062,1.333303
928,3.712000,0.000077,0.000053,1.333305
929,3.716000,0.000108,0.000066,1.333293
930,3.720000,0.000089,0.000043,1.333295
931,3.724000,0.000095,0.000051,1.333301
932,3.728000,0.000077,0.000043,1.333291
933,3.732000,0.000099,0.000049,1.333305
934,3.736000,0.000080,0.000059,1.333295
935,3.740000,0.000069,0.000039,1.333299
936,3.744000,0.000103,0.000071,1.333312
937,3.748000,0.000102,0.000088,1.333302
938,3.752000,0.000104,0.000087,1.333314
939,3.756000,0.000103,0.000084,1.333315
940,3.760000,0.000082,0.000049,1.333302
941,3.764000,0.000100,0.000073,1.333306
942,3.768000,0.000075,0.000050,1.333296
943,3.772000,0.000070,0.000043,1.333286
944,3.776000,0.000079,0.000068,1.333310
945,3.780000,0.000060,0.000033,1.333291
946,3.784000,0.000064,0.000044,1.333295
947,3.788000,0.000052,0.000038,1.333289
948,3.792000,0.000074,0.000051,1.333285
949,3.796000,0.000060,0.000029,1.333293
950,3.800000,0.000082,0.000037,1.333292
951,3.804000,0.000058,0.000042,1.333295
952,3.808000,0.000097,0.000072,1.333289
953,3.812000,0.000088,0.000065,1.333287
954,3.816000,0.000054,0.000054,1.333312
955,3.820000,0.000078,0.000068,1.333295
956,3.824000,0.000103,0.000087,1.333304
957,3.828000,0.000102,0.000091,1.333296
958,3.832000,0.000118,0.000113,1.333305
959,3.836000,0.000101,0.000066,1.333290
960,3.840000,0.000060,0.000040,1.333300
961,3.844000,0.000057,0.000039,1.333284
962,3.848000,0.000053,0.000010,1.333284
963,3.852000,0.000071,0.000024,1.333273
964,3.856000,0.000071,0.000017,1.333279
965,3.860000,0.000081,0.000073,1.333293
966,3.864000,0.000119,0.000079,1.333299
967,3.868000,0.000103,0.000079,1.333304
968,3.872000,0.000098,0.000076,1.333306
969,3.876000,0.000119,0.000092,1.333293
970,3.880000,0.000095,0.000080,1.333296
971,3.884000,0.000111,0.000081,1.333291
972,3.888000,0.000106,0.000093,1.333297
973,3.892000,0.000119,0.000098,1.333291
974,3.896000,0.000080,0.000064,1.333294
975,3.900000,0.000096,0.000068,1.333292
976,3.904000,0.000109,0.000072,1.333291
977,3.908000,0.000078,0.000040,1.333295
978,3.912000,0.000088,0.000063,1.333282
979,3.916000,0.000091,0.000053,1.333287
980,3.920000,0.000069,0.000027,1.333294
981,3.924000,0.000088,0.000045,1.333295
982,3.928000,0.000086,0.000048,1.333297
983,3.932000,0.000075,0.000060,1.333280
984,3.936000,0.000098,0.000082,1.333297
985,3.940000,0.000083,0.000054,1.333300
986,3.944000,0.000119,0.000106,1.333312
987,3.948000,0.000117,0.000111,1.333292
988,3.952000,0.000110,0.000080,1.333304
989,3.956000,0.000107,0.000084,1.333289
990,3.960000,0.000107,0.000064,1.333285
991,3.964000,0.000065,0.000026,1.333284
992,3.968000,0.000072,0.000031,1.333287
993,3.972000,0.000069,0.000027,1.333296
994,3.976000,0.000082,0.000044,1.333283
995,3.980000,0.000050,0.000025,1.333272
996,3.984000,0.000076,0.000037,1.333288
997,3.988000,0.000127,0.000090,1.333302
998,3.992000,0.000104,0.000080,1.333288
999,3.996000,0.000081,0.000083,1.333291
1000,4.000000,0.000073,0.000062,1.333282
1001,4.004000,0.000111,0.000075,1.333287
1002,4.008000,0.000126,0.000092,1.333298
1003,4.012000,0.000098,0.000063,1.333276
1004,4.016000,0.000128,0.000101,1.333294
1005,4.020000,0.000078,0.000047,1.333282
1006,4.024000,0.000114,0.000088,1.333302
1007,4.028000,0.000108,0.000092,1.333291
1008,4.032000,0.000095,0.000070,1.333285
1009,4.036000,0.000108,0.000086,1.333289
1010,4.040000,0.000079,0.000051,1.333282
1011,4.044000,0.000049,0.000023,1.333266
1012,4.048000,0.000088,0.000050,1.333301
1013,4.052000,0.000083,0.000048,1.333285
1014,4.056000,0.000085,0.000045,1.333292
1015,4.060000,0.000080,0.000051,1.333299
1016,4.064000,0.000107,0.000074,1.333287
1017,4.068000,0.000090,0.000070,1.333281
1018,4.072000,0.000126,0.000094,1.333295
1019,4.076000,0.000102,0.000074,1.333304
1020,4.080000,0.000083,0.000077,1.333290
1021,4.084000,0.000095,0.000072,1.333298
1022,4.088000,0.000117,0.000078,1.333286
1023,4.092000,0.000114,0.000077,1.333300
1024,4.096000,0.000061,0.000019,1.333296
1025,4.100000,0.000095,0.000067,1.333296
1026,4.104000,0.000098,0.000057,1.333302
1027,4.108000,0.000112,0.000065,1.333276
1028,4.112000,0.000079,0.000052,1.333281
1029,4.116000,0.000072,0.000037,1.333280
